dataset_id,adjustment,score_method,program_left,lineage_left,program_right,lineage_right,n_donors,spearman_rho,permutation_p_two_sided,fdr_within_dataset_method_adjustment
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,17,0.46813725490196084,0.0580719248958362,0.3484315493750172
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,17,0.07598039215686275,0.7719448512425434,0.8657325434495815
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,17,0.13725490196078433,0.5993690521648235,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,17,0.17401960784313728,0.5041495460552974,0.8287389798169272
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,18,-0.32920536635706915,0.18221199775917413,0.5754063087131814
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,18,0.08771929824561403,0.7292587507339037,0.8496218455152276
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,18,0.07533539731682146,0.7663922813478388,0.8657325434495815
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,18,0.20330237358101136,0.4184467334719628,0.7765168313307232
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,18,0.1393188854489164,0.5813962095847576,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,18,0.08978328173374613,0.7231227825767574,0.8496218455152276
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,17,0.31617647058823534,0.21632697166875509,0.6142448274621488
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,17,0.12254901960784316,0.639378272107459,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,17,-0.6519607843137255,0.004568346266924807,0.07909916430783072
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,17,0.12990196078431374,0.6192473366524133,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,17,0.24509803921568632,0.34304665309958526,0.7728394069217672
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,17,0.24264705882352944,0.348047032295588,0.7728394069217672
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,18,-0.1929824561403509,0.4429441508248102,0.781666148514371
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,18,0.6367389060887513,0.004489848099432227,0.07909916430783072
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,18,0.19711042311661509,0.433057670392028,0.7765168313307232
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,18,0.38906088751289986,0.11054194705770316,0.44216778823081265
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,18,-0.28998968008255926,0.2430922860390451,0.6220987342839729
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_5,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,18,0.49226006191950467,0.0379650212831526,0.2847376596236445
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,17,0.5000000000000001,0.040968955955836106,0.2891926302764901
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,17,0.2916666666666667,0.2560026072263,0.6303070426097496
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,17,-0.35784313725490197,0.1584639899823692,0.5433051085109801
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,17,0.14950980392156862,0.5668307307163287,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,17,0.41421568627450983,0.09833118794961312,0.4214193769269134
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,17,0.33333333333333337,0.19105762734590404,0.5878696226027816
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,18,0.29205366357069146,0.23960176390544208,0.6220987342839729
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,18,0.5397316821465429,0.020782714646741193,0.22672052341899482
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,18,0.4117647058823529,0.08953914742899156,0.4132576035184226
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,18,0.1413828689370485,0.5757540929543488,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,18,0.13725490196078433,0.5870615369663568,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_6_SAENDO1,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,18,0.6243550051599587,0.0056112726298920695,0.07909916430783072
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,17,0.18872549019607845,0.4681922842798525,0.7901585665734776
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,17,0.43627450980392163,0.0799888724598653,0.3839465878073534
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,17,-0.22058823529411767,0.3948890883363402,0.7728394069217672
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,17,-0.2573529411764706,0.3186676476453986,0.7353868791816892
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,17,0.07598039215686275,0.7719448512425434,0.8657325434495815
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,17,0.11764705882352941,0.6529334399539918,0.8424947612309571
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,18,0.3560371517027864,0.14702554764788864,0.5189136975807834
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,18,0.6945304437564499,0.0013817713318639603,0.05844199095386249
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,18,0.7275541795665634,0.0006215020932519374,0.05844199095386249
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,18,-0.0608875128998968,0.8103299008966292,0.8760323252936532
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,18,0.2239422084623323,0.37168616375621744,0.7728394069217672
GSE244832,disease_group_only,standardized_mean,RAM2019_ENDO_7_SAENDO2,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,18,0.6635706914344685,0.0026779839744573825,0.07909916430783072
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,17,0.13235294117647062,0.6125925983674196,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,17,0.2034313725490196,0.4335552308263205,0.7765168313307232
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,17,0.4387254901960785,0.07811671275305945,0.3839465878073534
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,17,-0.13725490196078433,0.5993690521648235,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,17,0.286764705882353,0.2644463470710114,0.6346712329704274
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,17,0.37990196078431376,0.13254890262758873,0.4819960095548681
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,17,0.07598039215686275,0.7719448512425434,0.8657325434495815
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,17,0.3137254901960785,0.22010439650726998,0.6142448274621488
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,17,0.5343137254901961,0.027139775804459705,0.2627487093252762
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,17,0.232843137254902,0.36845965485437604,0.7728394069217672
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,17,0.5294117647058825,0.028855722586286214,0.2627487093252762
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,17,0.37990196078431376,0.13254890262758873,0.4819960095548681
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,17,0.13480392156862747,0.6059663630124608,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,17,-0.28186274509803927,0.27305989737995473,0.6424938761881287
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,17,0.15686274509803924,0.5476805847029372,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,17,0.03186274509803922,0.9033768447188891,0.9345277703988508
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,17,0.45098039215686275,0.06923198585336185,0.36121036097406184
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,17,-0.12500000000000003,0.6326406085600337,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,17,-0.13725490196078433,0.5993690521648235,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,17,-0.09803921568627452,0.708151309718605,0.8496218455152276
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,17,0.03431372549019608,0.8959808104551743,0.9345277703988508
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,17,0.11029411764705883,0.6734589975422935,0.8496218455152276
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,17,0.48774509803921573,0.047021096996730356,0.31347397997820237
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,17,-0.18627450980392157,0.4740951399440866,0.7901585665734776
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,17,-0.13725490196078433,0.5993690521648235,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,17,0.22549019607843138,0.38419665076181886,0.7728394069217672
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,17,0.09068627450980393,0.7292353374489888,0.8496218455152276
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,17,0.4730392156862746,0.05514448179993543,0.3482809376838027
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,17,0.45098039215686275,0.06923198585336185,0.36121036097406184
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,17,0.09313725490196079,0.7221860910253712,0.8496218455152276
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,17,0.13480392156862747,0.6059663630124608,0.8339716592705987
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,17,0.19607843137254904,0.4507049808818775,0.783834749359787
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,17,0.4607843137254902,0.06267762211132859,0.35815784063616335
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,17,0.056372549019607844,0.8298485835353617,0.8812551329579063
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,17,0.3137254901960785,0.22010439650726998,0.6142448274621488
GSE244832,disease_group_only,standardized_mean,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,17,0.29901960784313725,0.24365533759455604,0.6220987342839729
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,-0.09217391304347824,0.6634336566343366,0.7882380078823802
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.5008695652173912,0.013098690130986902,0.052394760523947606
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.7513043478260868,9.999000099990002e-05,0.0029997000299970007
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.15826086956521737,0.45885411458854114,0.6186797050632016
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.31478260869565217,0.1292870712928707,0.2927254444366884
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.2026086956521739,0.33896610338966104,0.5084491550844915
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.23384615384615384,0.2623737626237376,0.42875712428757123
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.3215384615384615,0.12088791120887911,0.28127956435125717
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.2915384615384616,0.1616838316168383,0.3403870139301859
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,-0.05384615384615384,0.7993200679932007,0.8799853959558173
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,0.31846153846153846,0.12138786121387861,0.28127956435125717
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_1,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.3869230769230769,0.057694230576942306,0.1730826917308269
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.4721739130434783,0.023397660233976603,0.08022054937363407
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.17652173913043476,0.40135986401359863,0.5643621684343194
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.08956521739130434,0.6837316268373163,0.7959588656518963
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.1443478260869565,0.5030496950304969,0.656151776126735
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,0.3,0.15428457154284572,0.3366208833662089
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,0.2417391304347826,0.2501749825017498,0.42875712428757123
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.23153846153846153,0.26587341265873415,0.42875712428757123
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.25230769230769234,0.22747725227477253,0.4135950041359501
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.22999999999999998,0.267973202679732,0.42875712428757123
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,0.5184615384615384,0.006999300069993001,0.04171011470281543
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,-0.12230769230769231,0.5566443355664433,0.688632167711064
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_2,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.4123076923076923,0.040995900409959006,0.13665300136653002
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.18521739130434778,0.38936106389361064,0.5562300912765866
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,-0.049565217391304345,0.8167183281671833,0.8829387331537116
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.05217391304347826,0.8132186781321867,0.8829387331537116
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,-0.03652173913043478,0.8669133086691331,0.9125403249148769
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,-0.15391304347826085,0.47325267473252675,0.6310035663100357
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.09739130434782609,0.6421357864213578,0.7712828717128286
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,-0.09615384615384616,0.6427357264273572,0.7712828717128286
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,0.13,0.536046395360464,0.6771112362447966
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,0.12384615384615384,0.551044895510449,0.688632167711064
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,-0.06,0.7744225577442255,0.8685112797131501
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,-0.23076923076923078,0.2608739126087391,0.42875712428757123
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_3,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,0.2169230769230769,0.29547045295470453,0.45841569689184924
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,-0.17739130434782607,0.40445955404459555,0.5643621684343194
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.02260869565217391,0.9192080791920808,0.9347878771444889
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.34347826086956523,0.09609039096090391,0.24533716841081848
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,-0.2121739130434782,0.31896810318968105,0.4845085111741991
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,24,-0.07391304347826086,0.7330266973302669,0.829841544147472
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,24,-0.12,0.5722427757224278,0.7007054396601157
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,25,0.0,1.0,1.0
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,25,-0.1392307692307692,0.49535046495350465,0.6532094043342919
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,25,-0.18923076923076923,0.3645635436456354,0.5400941387342747
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,25,-0.25461538461538463,0.21747825217478253,0.40149831170729083
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,25,-0.2676923076923077,0.19668033196680332,0.38691212845928524
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_4,endothelial,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,25,-0.07461538461538461,0.7131286871312869,0.8150042138643279
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,24,0.5121739130434783,0.0115988401159884,0.0496502073930538
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,24,0.09130434782608696,0.6748325167483251,0.793920607939206
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,24,0.025217391304347827,0.9061093890610938,0.9293429631395834
GSE256398,disease_group_plus_qc,singscore,RAM2019_ENDO_5,endothelial,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,24,0.22434782608695653,0.2830716928307169,0.44695530446955306
